pdf_path,filename,size_bytes,bundle,subdirectory,repaired,repair_method,pages,repair_error
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck003_Salt_Fat_Acid_Heat_Mastering_the_Elements_of_Good_Cooki_Nosrat_2017.pdf,ck003_Salt_Fat_Acid_Heat_Mastering_the_Elements_of_Good_Cooki_Nosrat_2017.pdf,1078888,Cookbook,,healthy,none_needed,405,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck005_Larousse_Gastronomique_Montagn├⌐_2009.pdf,ck005_Larousse_Gastronomique_Montagn├⌐_2009.pdf,6967296,Cookbook,,healthy,none_needed,1120,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck006_Mastering_the_Art_of_French_Cooking_Vol_1_Child_1961.pdf,ck006_Mastering_the_Art_of_French_Cooking_Vol_1_Child_1961.pdf,18766688,Cookbook,,healthy,none_needed,736,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck008_The_Joy_of_Cooking_Rombauer_2019.pdf,ck008_The_Joy_of_Cooking_Rombauer_2019.pdf,12623488,Cookbook,,healthy,none_needed,2555,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck009_How_to_Cook_Everything_Bittman_2008.pdf,ck009_How_to_Cook_Everything_Bittman_2008.pdf,2529909,Cookbook,,healthy,none_needed,1402,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck014_The_French_Laundry_Cookbook_Keller_1999.pdf,ck014_The_French_Laundry_Cookbook_Keller_1999.pdf,2113536,Cookbook,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck017_Essentials_of_Classic_Italian_Cooking_Hazan_1992.pdf,ck017_Essentials_of_Classic_Italian_Cooking_Hazan_1992.pdf,1839461,Cookbook,,healthy,none_needed,784,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck018_A_Book_of_Middle_Eastern_Food_Roden_1968.pdf,ck018_A_Book_of_Middle_Eastern_Food_Roden_1968.pdf,13572754,Cookbook,,healthy,none_needed,694,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck019_Plenty_Vibrant_Recipes_from_Londons_Ottolenghi_Ottolenghi_2010.pdf,ck019_Plenty_Vibrant_Recipes_from_Londons_Ottolenghi_Ottolenghi_2010.pdf,61183,Cookbook,,healthy,none_needed,18,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck020_Jerusalem_Ottolenghi_2012.pdf,ck020_Jerusalem_Ottolenghi_2012.pdf,6544820,Cookbook,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck022_Plenty_More_Ottolenghi_2014.pdf,ck022_Plenty_More_Ottolenghi_2014.pdf,429921,Cookbook,,healthy,none_needed,91,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck023_Six_Seasons_A_New_Way_with_Vegetables_McFadden_2017.pdf,ck023_Six_Seasons_A_New_Way_with_Vegetables_McFadden_2017.pdf,259364,Cookbook,,healthy,none_needed,140,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck025_Every_Grain_of_Rice_Dunlop_2012.pdf,ck025_Every_Grain_of_Rice_Dunlop_2012.pdf,986526,Cookbook,,healthy,none_needed,281,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck026_Land_of_Fish_and_Rice_Dunlop_2016.pdf,ck026_Land_of_Fish_and_Rice_Dunlop_2016.pdf,65318,Cookbook,,healthy,none_needed,17,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck027_The_Food_of_Sichuan_Dunlop_2019.pdf,ck027_The_Food_of_Sichuan_Dunlop_2019.pdf,13026023,Cookbook,,healthy,none_needed,907,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck028_An_Invitation_to_Indian_Cooking_Jaffrey_1973.pdf,ck028_An_Invitation_to_Indian_Cooking_Jaffrey_1973.pdf,750853,Cookbook,,healthy,none_needed,405,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck029_The_Flavor_Bible_Page_2008.pdf,ck029_The_Flavor_Bible_Page_2008.pdf,11137514,Cookbook,,healthy,none_needed,391,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck030_The_Art_of_Fermentation_Katz_2012.pdf,ck030_The_Art_of_Fermentation_Katz_2012.pdf,1747087,Cookbook,,healthy,none_needed,589,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck031_Wild_Fermentation_Katz_2016.pdf,ck031_Wild_Fermentation_Katz_2016.pdf,24107079,Cookbook,,healthy,none_needed,206,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck032_Nose_to_Tail_Eating_Henderson_1999.pdf,ck032_Nose_to_Tail_Eating_Henderson_1999.pdf,311525,Cookbook,,healthy,none_needed,133,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck033_The_Zuni_Cafe_Cookbook_Rodgers_2002.pdf,ck033_The_Zuni_Cafe_Cookbook_Rodgers_2002.pdf,1347316,Cookbook,,healthy,none_needed,509,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck034_Ad_Hoc_at_Home_Keller_2009.pdf,ck034_Ad_Hoc_at_Home_Keller_2009.pdf,2293285,Cookbook,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck035_Modernist_Cuisine_at_Home_Myhrvold_2012.pdf,ck035_Modernist_Cuisine_at_Home_Myhrvold_2012.pdf,6582432,Cookbook,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck036_The_Noma_Guide_to_Fermentation_Redzepi_2018.pdf,ck036_The_Noma_Guide_to_Fermentation_Redzepi_2018.pdf,467503,Cookbook,,healthy,none_needed,193,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck038_The_Flavor_Equation_Sharma_2020.pdf,ck038_The_Flavor_Equation_Sharma_2020.pdf,961920,Cookbook,,healthy,none_needed,399,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck039_Baking_From_My_Home_to_Yours_Greenspan_2006.pdf,ck039_Baking_From_My_Home_to_Yours_Greenspan_2006.pdf,1541117,Cookbook,,healthy,none_needed,744,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck040_The_Bread_Bakers_Apprentice_Reinhart_2001.pdf,ck040_The_Bread_Bakers_Apprentice_Reinhart_2001.pdf,398719,Cookbook,,healthy,none_needed,149,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck041_Tartine_Bread_Robertson_2010.pdf,ck041_Tartine_Bread_Robertson_2010.pdf,363873,Cookbook,,healthy,none_needed,141,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck043_The_Perfect_Scoop_Lebovitz_2007.pdf,ck043_The_Perfect_Scoop_Lebovitz_2007.pdf,15543728,Cookbook,,healthy,none_needed,258,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck044_BraveTart_Iconic_American_Desserts_Parks_2017.pdf,ck044_BraveTart_Iconic_American_Desserts_Parks_2017.pdf,259719,Cookbook,,healthy,none_needed,80,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck047_Edna_Lewis_The_Taste_of_Country_Cooking_Lewis_1976.pdf,ck047_Edna_Lewis_The_Taste_of_Country_Cooking_Lewis_1976.pdf,535221,Cookbook,,healthy,none_needed,195,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck048_The_Silver_Spoon_Il_Cucchiaio_dArgento_Phaidon_2005.pdf,ck048_The_Silver_Spoon_Il_Cucchiaio_dArgento_Phaidon_2005.pdf,14773661,Cookbook,,healthy,none_needed,199,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck049_Jubilee_Recipes_from_Two_Centuries_of_African_American__Tipton-Martin_2019.pdf,ck049_Jubilee_Recipes_from_Two_Centuries_of_African_American__Tipton-Martin_2019.pdf,334220,Cookbook,,healthy,none_needed,86,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck050_The_New_York_Times_Cookbook_Updated_Hesser_2010.pdf,ck050_The_New_York_Times_Cookbook_Updated_Hesser_2010.pdf,4176576,Cookbook,,healthy,none_needed,2121,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck053_Start_Here_Instructions_for_Becoming_a_Better_Cook_El-Waylly_2023.pdf,ck053_Start_Here_Instructions_for_Becoming_a_Better_Cook_El-Waylly_2023.pdf,1415455,Cookbook,,healthy,none_needed,599,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck054_The_Moosewood_Cookbook_Katzen_1977.pdf,ck054_The_Moosewood_Cookbook_Katzen_1977.pdf,33306501,Cookbook,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck060_Jacques_P├⌐pin_New_Complete_Techniques_P├⌐pin_2012.pdf,ck060_Jacques_P├⌐pin_New_Complete_Techniques_P├⌐pin_2012.pdf,107566,Cookbook,,healthy,none_needed,41,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck062_Escoffier_The_Complete_Guide_to_the_Art_of_Modern_Cooke_Escoffier_1979.pdf,ck062_Escoffier_The_Complete_Guide_to_the_Art_of_Modern_Cooke_Escoffier_1979.pdf,107298,Cookbook,,healthy,none_needed,39,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck065_Charcuterie_The_Craft_of_Salting_Smoking_and_Curing_Ruhlman_2005.pdf,ck065_Charcuterie_The_Craft_of_Salting_Smoking_and_Curing_Ruhlman_2005.pdf,7897088,Cookbook,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck073_Mexican_Everyday_Bayless_2005.pdf,ck073_Mexican_Everyday_Bayless_2005.pdf,1016842,Cookbook,,healthy,none_needed,316,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck074_Authentic_Mexican_Bayless_1987.pdf,ck074_Authentic_Mexican_Bayless_1987.pdf,5967093,Cookbook,,healthy,none_needed,646,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck077_On_Cooking_A_Textbook_of_Culinary_Fundamentals_Hause_2018.pdf,ck077_On_Cooking_A_Textbook_of_Culinary_Fundamentals_Hause_2018.pdf,44089908,Cookbook,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck078_Cooking_for_Geeks_Potter_2015.pdf,ck078_Cooking_for_Geeks_Potter_2015.pdf,7693943,Cookbook,,healthy,none_needed,434,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ck080_Molecular_Gastronomy_Exploring_the_Science_of_Flavor_This_2006.pdf,ck080_Molecular_Gastronomy_Exploring_the_Science_of_Flavor_This_2006.pdf,746059,Cookbook,,healthy,none_needed,297,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fh001_Consider_the_Fork_History_of_How_We_Cook_and_Eat_Wilson_2012.pdf,fh001_Consider_the_Fork_History_of_How_We_Cook_and_Eat_Wilson_2012.pdf,7138234,Cookbook,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fh002_The_History_of_Food_Toussaint-Samat_2009.pdf,fh002_The_History_of_Food_Toussaint-Samat_2009.pdf,3316077,Cookbook,,healthy,none_needed,1148,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fh003_An_Edible_History_of_Humanity_Standage_2009.pdf,fh003_An_Edible_History_of_Humanity_Standage_2009.pdf,544953,Cookbook,,healthy,none_needed,199,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fh004_Cuisine_and_Empire_Laudan_2013.pdf,fh004_Cuisine_and_Empire_Laudan_2013.pdf,8455863,Cookbook,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fh005_The_Taste_of_War_WWII_and_the_Battle_for_Food_Collingham_2011.pdf,fh005_The_Taste_of_War_WWII_and_the_Battle_for_Food_Collingham_2011.pdf,1869071,Cookbook,,healthy,none_needed,632,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fh006_A_History_of_Food_in_100_Recipes_Sitwell_2012.pdf,fh006_A_History_of_Food_in_100_Recipes_Sitwell_2012.pdf,111336,Cookbook,,healthy,none_needed,32,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fh007_Cod_A_Biography_of_the_Fish_that_Changed_the_World_Kurlansky_1997.pdf,fh007_Cod_A_Biography_of_the_Fish_that_Changed_the_World_Kurlansky_1997.pdf,7839744,Cookbook,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fh008_Salt_A_World_History_Kurlansky_2002.pdf,fh008_Salt_A_World_History_Kurlansky_2002.pdf,655403,Cookbook,,healthy,none_needed,245,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fh010_The_Oxford_Companion_to_Food_Davidson_2014.pdf,fh010_The_Oxford_Companion_to_Food_Davidson_2014.pdf,9989861,Cookbook,,healthy,none_needed,3129,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fh011_The_Art_of_Eating_Fisher_2004.pdf,fh011_The_Art_of_Eating_Fisher_2004.pdf,5297068,Cookbook,,healthy,none_needed,1022,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs001_Food_Chemistry_4th_ed_Grosch_2009.pdf,fs001_Food_Chemistry_4th_ed_Grosch_2009.pdf,14468695,Cookbook,,healthy,none_needed,1114,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs002_3rd_ed_Fennemas_Food_Chemistry_5th_ed_Damodaran_2017.pdf,fs002_3rd_ed_Fennemas_Food_Chemistry_5th_ed_Damodaran_2017.pdf,49725243,Cookbook,,healthy,none_needed,1262,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs003_Essentials_of_Food_Science_5th_ed_Christian_2020.pdf,fs003_Essentials_of_Food_Science_5th_ed_Christian_2020.pdf,12129292,Cookbook,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs005_Introduction_to_Food_Engineering_5th_ed_Singh_2014.pdf,fs005_Introduction_to_Food_Engineering_5th_ed_Singh_2014.pdf,7519627,Cookbook,,healthy,none_needed,864,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs006_Food_Microbiology_An_Introduction_3rd_ed_Matthews_2012.pdf,fs006_Food_Microbiology_An_Introduction_3rd_ed_Matthews_2012.pdf,21143552,Cookbook,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\cookbook_knowledge_base_2026-04-29\\cookbooks_final\\fs006_Food_Microbiology_An_Introduction_3rd_ed_Matthews_2012.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs007_Food_Analysis_5th_ed_Nielsen_2017.pdf,fs007_Food_Analysis_5th_ed_Nielsen_2017.pdf,2947527,Cookbook,,healthy,none_needed,1062,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs008_Sensory_Evaluation_of_Food_Heymann_2010.pdf,fs008_Sensory_Evaluation_of_Food_Heymann_2010.pdf,13796650,Cookbook,,healthy,none_needed,600,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs009_Food_Science_5th_ed_Potter_1995.pdf,fs009_Food_Science_5th_ed_Potter_1995.pdf,6939840,Cookbook,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs014_Flavor_Chemistry_and_Technology_Reineccius_2006.pdf,fs014_Flavor_Chemistry_and_Technology_Reineccius_2006.pdf,9214375,Cookbook,,healthy,none_needed,516,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs017_The_Kitchen_as_Laboratory_Vega_2012.pdf,fs017_The_Kitchen_as_Laboratory_Vega_2012.pdf,911147,Cookbook,,healthy,none_needed,328,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs018_Gastrophysics_The_New_Science_of_Eating_Spence_2017.pdf,fs018_Gastrophysics_The_New_Science_of_Eating_Spence_2017.pdf,192568,Cookbook,,healthy,none_needed,57,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs019_What_Einstein_Told_His_Cook_Wolke_2002.pdf,fs019_What_Einstein_Told_His_Cook_Wolke_2002.pdf,836244,Cookbook,,healthy,none_needed,341,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs021_The_Curious_Cook_McGee_1990.pdf,fs021_The_Curious_Cook_McGee_1990.pdf,20701678,Cookbook,,healthy,none_needed,354,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs022_Cook_Taste_Learn_Crosby_2019.pdf,fs022_Cook_Taste_Learn_Crosby_2019.pdf,15947956,Cookbook,,healthy,none_needed,207,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs023_150_Food_Science_Questions_Answered_Le_2021.pdf,fs023_150_Food_Science_Questions_Answered_Le_2021.pdf,378634,Cookbook,,healthy,none_needed,134,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs024_The_Science_of_the_Oven_This_2009.pdf,fs024_The_Science_of_the_Oven_This_2009.pdf,474894,Cookbook,,healthy,none_needed,175,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs025_Kitchen_Mysteries_This_2007.pdf,fs025_Kitchen_Mysteries_This_2007.pdf,503581,Cookbook,,healthy,none_needed,193,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs026_Building_a_Meal_This_2009.pdf,fs026_Building_a_Meal_This_2009.pdf,4954536,Cookbook,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs027_Cooking_The_Quintessential_Art_This_2008.pdf,fs027_Cooking_The_Quintessential_Art_This_2008.pdf,2040525,Cookbook,,healthy,none_needed,366,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\fs028_Note-by-Note_Cooking_This_2014.pdf,fs028_Note-by-Note_Cooking_This_2014.pdf,73619,Cookbook,,healthy,none_needed,16,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns001_Food_Politics_How_the_Food_Industry_Influences_Nutritio_Nestle_2002.pdf,ns001_Food_Politics_How_the_Food_Industry_Influences_Nutritio_Nestle_2002.pdf,1414867,Cookbook,,healthy,none_needed,421,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns002_Eat_Drink_and_Be_Healthy_Willett_2017.pdf,ns002_Eat_Drink_and_Be_Healthy_Willett_2017.pdf,1628989,Cookbook,,healthy,none_needed,548,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns003_In_Defense_of_Food_An_Eaters_Manifesto_Pollan_2008.pdf,ns003_In_Defense_of_Food_An_Eaters_Manifesto_Pollan_2008.pdf,452504,Cookbook,,healthy,none_needed,188,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns004_The_Omnivores_Dilemma_Pollan_2006.pdf,ns004_The_Omnivores_Dilemma_Pollan_2006.pdf,6260731,Cookbook,,healthy,none_needed,467,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns006_The_China_Study_Campbell_2006.pdf,ns006_The_China_Study_Campbell_2006.pdf,1229860,Cookbook,,healthy,none_needed,392,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns007_Why_We_Get_Fat_Taubes_2011.pdf,ns007_Why_We_Get_Fat_Taubes_2011.pdf,537119,Cookbook,,healthy,none_needed,197,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns008_Good_Calories_Bad_Calories_Taubes_2007.pdf,ns008_Good_Calories_Bad_Calories_Taubes_2007.pdf,1785650,Cookbook,,healthy,none_needed,667,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns009_The_Diet_Myth_Spector_2015.pdf,ns009_The_Diet_Myth_Spector_2015.pdf,878216,Cookbook,,healthy,none_needed,308,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns010_The_Gut_Inside_Story_of_Inner_World_Enders_2015.pdf,ns010_The_Gut_Inside_Story_of_Inner_World_Enders_2015.pdf,488624,Cookbook,,healthy,none_needed,177,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns011_Fiber_Fueled_Bulsiewicz_2020.pdf,ns011_Fiber_Fueled_Bulsiewicz_2020.pdf,2594492,Cookbook,,healthy,none_needed,351,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns012_Food_Rules_An_Eaters_Manual_Pollan_2009.pdf,ns012_Food_Rules_An_Eaters_Manual_Pollan_2009.pdf,105239,Cookbook,,healthy,none_needed,35,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns013_Ultra-Processed_People_Tulleken_2023.pdf,ns013_Ultra-Processed_People_Tulleken_2023.pdf,1056298,Cookbook,,healthy,none_needed,330,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns014_Salt_Sugar_Fat_Moss_2013.pdf,ns014_Salt_Sugar_Fat_Moss_2013.pdf,1018591,Cookbook,,healthy,none_needed,356,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns015_Metabolical_Lustig_2021.pdf,ns015_Metabolical_Lustig_2021.pdf,840148,Cookbook,,healthy,none_needed,287,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns016_The_Dorito_Effect_Schatzker_2015.pdf,ns016_The_Dorito_Effect_Schatzker_2015.pdf,813318,Cookbook,,healthy,none_needed,247,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns017_Nutritional_Epidemiology_3rd_ed_Willett_2013.pdf,ns017_Nutritional_Epidemiology_3rd_ed_Willett_2013.pdf,4107662,Cookbook,,healthy,none_needed,796,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\ns019_Human_Nutrition_Gibney_2013.pdf,ns019_Human_Nutrition_Gibney_2013.pdf,4479501,Cookbook,,healthy,none_needed,386,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\pd001_The_Boston_Cooking-School_Cook_Book_Farmer_1896.pdf,pd001_The_Boston_Cooking-School_Cook_Book_Farmer_1896.pdf,48300874,Cookbook,,healthy,none_needed,742,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\pd002_The_Settlement_Cook_Book_Kander_1901.pdf,pd002_The_Settlement_Cook_Book_Kander_1901.pdf,12058624,Cookbook,,healthy,none_needed,664,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\pd003_Good_Things_to_Eat_Estes_1911.pdf,pd003_Good_Things_to_Eat_Estes_1911.pdf,7639084,Cookbook,,healthy,none_needed,152,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\pd004_Mrs_Beetons_Book_of_Household_Management_Beeton_1861.pdf,pd004_Mrs_Beetons_Book_of_Household_Management_Beeton_1861.pdf,11651029,Cookbook,,healthy,none_needed,240,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\pd005_The_Epicurean_Ranhofer_1894.pdf,pd005_The_Epicurean_Ranhofer_1894.pdf,87168927,Cookbook,,healthy,none_needed,1210,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\pd006_Le_Guide_Culinaire_Escoffier_1903.pdf,pd006_Le_Guide_Culinaire_Escoffier_1903.pdf,55519511,Cookbook,,healthy,none_needed,818,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\pd007_A_New_System_of_Domestic_Cookery_Rundell_1807.pdf,pd007_A_New_System_of_Domestic_Cookery_Rundell_1807.pdf,16109951,Cookbook,,healthy,none_needed,430,
D:\Arcanum\Projects\Foodberg\Inputs\cookbook_knowledge_base_2026-04-29\cookbooks_final\pd008_The_Virginia_Housewife_Randolph_1824.pdf,pd008_The_Virginia_Housewife_Randolph_1824.pdf,10122290,Cookbook,,healthy,none_needed,192,
